0,原因事象無し,1
1,事故,0
2,火災,0
3,故障車,0
4,路上障害物,0
5,工事,0
6,作業,0
7,行事等,0
8,気象条件,0
9,災害等,0
10,地震警戒宣言,0
16,雨,0
17,雪,0
18,霧,0
19,濃霧,0
20,凍結,0
21,横風,0
22,強風,0
23,暴風,0
24,地震,0
25,落下物,0
26,渋滞,0
27,工事予定,0
28,雷雨,0
29,風雨,0
30,暴風雨,0
31,積雪,0
32,吹雪,0
33,地吹雪,0
34,高波,0
35,高潮,0
36,橋決壊,0
37,路肩決壊,0
38,路面決壊,0
39,道路決壊,0
40,堤防決壊,0
41,法面決壊,0
42,除雪作業,0
43,津波,0
44,警報,0
45,注意報,0
46,事前通行規制,0
47,長期工事,0
48,爆発,0
14,その他,0
15,不明,0
