1,覆工照明機器等の破損,0
2,覆工の亀裂,0
3,漏水等の異常,0
4,門及び坑門付近斜面の崩壊,0
5,換気装置の破損,0
6,照明設備の破損,0
7,非常用施設の破損,0
8,覆面崩壊,0
