0,詳細なし,1
1,処理中,0
2,待機中,0
3,検分中,0
4,連絡済,0
5,修理完了,0
6,牽引中,0
7,検分終了＋事故車移動中,0
8,検分終了＋散乱物取除中,0
9,検分終了＋油処理作業中,0
10,検分終了,0
11,事故車移動中,0
12,負傷者救助中,0
13,レッカー作業中,0
14,散乱物取除中,0
15,油処理作業中,0
16,規制解除作業中,0
17,消火作業中,0
18,延焼中,0
19,再検分,0
20,調整中,0
98,その他,0
