0,詳細なし,0
1,自然,0
2,事故,0
3,工事,0
4,気象,0
5,災害,0
6,火災,0
7,故障車,0
8,路上障害物,0
9,見物・脇見,0
10,交通集中,0
11,交通規制,0
12,交通止,0
13,作業,0
14,行事等,0
15,地震警報宣言,0
16,道路障害物,0
97,その他,0
98,不明,0
